259	1000000	1000000	615505	0.615505	0.615505
260	1000000	1000000	630838	0.630838	0.630838
261	1000000	1000000	651940	0.65194	0.65194
262	1000000	1000000	679171	0.679171	0.679171
263	1000000	1000000	566217	0.566217	0.566217
264	1000000	1000000	617268	0.617268	0.617268
265	1000000	1000000	659232	0.659232	0.659232
266	1000000	949977	642637	0.642637	0.676476
267	1000000	1000000	637776	0.637776	0.637776
268	1000000	1000000	631660	0.63166	0.63166
269	1000000	1000000	656611	0.656611	0.656611
270	1000000	1000000	655648	0.655648	0.655648
271	1000000	974977	650007	0.650007	0.66669
272	1000000	1000000	635201	0.635201	0.635201
273	1000000	1000000	721454	0.721454	0.721454
274	1000000	1000000	530201	0.530201	0.530201
275	1000000	1000000	598648	0.598648	0.598648
276	1000000	1000000	581830	0.58183	0.58183
277	1000000	1000000	602884	0.602884	0.602884
278	1000000	1000000	648327	0.648327	0.648327
279	1000000	1000000	674404	0.674404	0.674404
280	1000000	1000000	661914	0.661914	0.661914
281	1000000	999050	603272	0.603272	0.603845
282	1000000	1000000	488271	0.488271	0.488271
283	1000000	997954	593382	0.593382	0.594599
284	1000000	1000000	573067	0.573067	0.573067
285	1000000	1000000	546706	0.546706	0.546706
286	1000000	1000000	639901	0.639901	0.639901
287	1000000	1000000	597226	0.597226	0.597226
288	1000000	1000000	588174	0.588174	0.588174
289	1000000	1000000	582663	0.582663	0.582663
290	1000000	1000000	648049	0.648049	0.648049
291	1000000	1000000	612738	0.612738	0.612738
292	1000000	1000000	587206	0.587206	0.587206
293	1000000	1000000	620663	0.620663	0.620663
294	1000000	1000000	582254	0.582254	0.582254
295	1000000	1000000	679652	0.679652	0.679652
296	1000000	1000000	695103	0.695103	0.695103
297	1000000	1000000	585069	0.585069	0.585069
298	1000000	1000000	547405	0.547405	0.547405
299	1000000	1000000	619465	0.619465	0.619465
300	1000000	1000000	699783	0.699783	0.699783
301	1000000	1000000	626588	0.626588	0.626588
302	1000000	1000000	562316	0.562316	0.562316
303	1000000	1000000	586746	0.586746	0.586746
304	1000000	1000000	614510	0.61451	0.61451
305	1000000	1000000	574061	0.574061	0.574061
306	1000000	1000000	610037	0.610037	0.610037
307	1000000	1000000	540195	0.540195	0.540195
308	1000000	1000000	633420	0.63342	0.63342
309	1000000	1000000	669528	0.669528	0.669528
310	1000000	1000000	681557	0.681557	0.681557
311	1000000	1000000	497382	0.497382	0.497382
312	1000000	1000000	509478	0.509478	0.509478
313	1000000	1000000	509584	0.509584	0.509584
314	1000000	1000000	644432	0.644432	0.644432
315	1000000	1000000	599264	0.599264	0.599264
316	1000000	1000000	657034	0.657034	0.657034
317	1000000	1000000	660625	0.660625	0.660625
318	1000000	1000000	601954	0.601954	0.601954
319	1000000	1000000	636504	0.636504	0.636504
320	1000000	1000000	587944	0.587944	0.587944
321	1000000	1000000	589011	0.589011	0.589011
322	1000000	1000000	610888	0.610888	0.610888
323	1000000	1000000	572112	0.572112	0.572112
324	1000000	1000000	626897	0.626897	0.626897
325	1000000	1000000	613361	0.613361	0.613361
326	1000000	1000000	577492	0.577492	0.577492
327	1000000	1000000	600884	0.600884	0.600884
328	1000000	1000000	543018	0.543018	0.543018
329	1000000	1000000	641156	0.641156	0.641156
330	1000000	1000000	696733	0.696733	0.696733
331	1000000	1000000	582537	0.582537	0.582537
332	1000000	1000000	583047	0.583047	0.583047
333	1000000	1000000	583796	0.583796	0.583796
334	1000000	1000000	582870	0.58287	0.58287
335	1000000	1000000	573474	0.573474	0.573474
336	1000000	1000000	586700	0.5867	0.5867
337	1000000	949977	279124	0.279124	0.293822
338	1000000	1000000	464067	0.464067	0.464067
339	1000000	799977	275260	0.27526	0.344084
340	1000000	495057	98348.6	0.0983486	0.198661
341	1000000	404897	78214	0.078214	0.19317
342	1000000	326148	25134.4	0.0251344	0.0770645
343	1000000	0	0	0	0
344	1000000	0	0	0	0
345	1000000	673829	282387	0.282387	0.419078
346	1000000	1000000	383526	0.383526	0.383526
347	1000000	1000000	449027	0.449027	0.449027
348	1000000	1000000	497379	0.497379	0.497379
349	1000000	1000000	564781	0.564781	0.564781
350	1000000	1000000	649307	0.649307	0.649307
351	1000000	1000000	591246	0.591246	0.591246
352	1000000	1000000	641020	0.64102	0.64102
353	1000000	1000000	644516	0.644516	0.644516
354	1000000	1000000	611497	0.611497	0.611497
355	1000000	1000000	660875	0.660875	0.660875
356	1000000	1000000	621821	0.621821	0.621821
357	1000000	1000000	567922	0.567922	0.567922
358	1000000	1000000	572773	0.572773	0.572773
359	1000000	1000000	550024	0.550024	0.550024
360	1000000	857977	364021	0.364021	0.424279
361	1000000	1000000	478118	0.478118	0.478118
362	1000000	1000000	463746	0.463746	0.463746
363	1000000	1000000	553598	0.553598	0.553598
364	1000000	1000000	464810	0.46481	0.46481
365	1000000	1000000	634020	0.63402	0.63402
366	1000000	1000000	581668	0.581668	0.581668
367	1000000	1000000	544294	0.544294	0.544294
368	1000000	1000000	586533	0.586533	0.586533
369	1000000	1000000	680540	0.68054	0.68054
370	1000000	1000000	577432	0.577432	0.577432
371	1000000	1000000	738690	0.73869	0.73869
372	1000000	1000000	593735	0.593735	0.593735
373	1000000	1000000	612392	0.612392	0.612392
374	1000000	1000000	580837	0.580837	0.580837
375	1000000	1000000	632772	0.632772	0.632772
376	1000000	1000000	573123	0.573123	0.573123
377	1000000	1000000	624248	0.624248	0.624248
378	1000000	1000000	542528	0.542528	0.542528
379	1000000	1000000	613183	0.613183	0.613183
380	1000000	1000000	481751	0.481751	0.481751
381	1000000	1000000	417510	0.41751	0.41751
382	1000000	1000000	179206	0.179206	0.179206
383	1000000	1000000	628381	0.628381	0.628381
384	1000000	1000000	655803	0.655803	0.655803
385	1000000	1000000	616523	0.616523	0.616523
386	1000000	1000000	552749	0.552749	0.552749
387	1000000	1000000	641821	0.641821	0.641821
388	1000000	1000000	602060	0.60206	0.60206
389	1000000	1000000	608925	0.608925	0.608925
390	1000000	1000000	601298	0.601298	0.601298
391	1000000	1000000	644717	0.644717	0.644717
392	1000000	1000000	671195	0.671195	0.671195
393	1000000	1000000	592437	0.592437	0.592437
394	1000000	1000000	715737	0.715737	0.715737
395	1000000	1000000	697870	0.69787	0.69787
396	1000000	1000000	661310	0.66131	0.66131
397	1000000	1000000	606200	0.6062	0.6062
398	1000000	1000000	629032	0.629032	0.629032
399	1000000	899977	551518	0.551518	0.612814
400	1000000	1000000	616149	0.616149	0.616149
401	1000000	1000000	631031	0.631031	0.631031
402	1000000	1000000	602135	0.602135	0.602135
403	1000000	1000000	589394	0.589394	0.589394
404	1000000	1000000	530204	0.530204	0.530204
405	1000000	1000000	622632	0.622632	0.622632
406	1000000	1000000	583099	0.583099	0.583099
407	1000000	1000000	602078	0.602078	0.602078
408	1000000	1000000	598981	0.598981	0.598981
409	1000000	1000000	600946	0.600946	0.600946
410	1000000	1000000	595186	0.595186	0.595186
411	1000000	1000000	622053	0.622053	0.622053
412	1000000	1000000	591239	0.591239	0.591239
413	1000000	1000000	661452	0.661452	0.661452
414	1000000	1000000	667153	0.667153	0.667153
415	1000000	1000000	627568	0.627568	0.627568
416	1000000	1000000	644134	0.644134	0.644134
417	1000000	1000000	571867	0.571867	0.571867
418	1000000	1000000	652570	0.65257	0.65257
419	1000000	1000000	627477	0.627477	0.627477
420	1000000	1000000	554506	0.554506	0.554506
421	1000000	1000000	597472	0.597472	0.597472
422	1000000	1000000	528714	0.528714	0.528714
423	1000000	1000000	630434	0.630434	0.630434
424	1000000	1000000	633280	0.63328	0.63328
425	1000000	1000000	594101	0.594101	0.594101
426	1000000	1000000	619532	0.619532	0.619532
427	1000000	1000000	693421	0.693421	0.693421
428	1000000	1000000	622276	0.622276	0.622276
429	1000000	1000000	654818	0.654818	0.654818
430	1000000	1000000	609808	0.609808	0.609808
431	1000000	1000000	606600	0.6066	0.6066
432	1000000	1000000	656430	0.65643	0.65643
433	1000000	1000000	593618	0.593618	0.593618
434	1000000	1000000	527925	0.527925	0.527925
435	1000000	1000000	577055	0.577055	0.577055
436	1000000	1000000	551015	0.551015	0.551015
437	1000000	1000000	550954	0.550954	0.550954
438	1000000	1000000	561576	0.561576	0.561576
439	1000000	1000000	607916	0.607916	0.607916
440	1000000	1000000	579785	0.579785	0.579785
441	1000000	1000000	613709	0.613709	0.613709
442	1000000	1000000	686626	0.686626	0.686626
443	1000000	1000000	605871	0.605871	0.605871
444	1000000	1000000	553544	0.553544	0.553544
445	1000000	1000000	577753	0.577753	0.577753
446	1000000	1000000	552908	0.552908	0.552908
447	1000000	1000000	615504	0.615504	0.615504
448	1000000	1000000	566824	0.566824	0.566824
449	1000000	1000000	630447	0.630447	0.630447
450	1000000	1000000	624150	0.62415	0.62415
451	1000000	1000000	605242	0.605242	0.605242
452	1000000	1000000	571682	0.571682	0.571682
453	1000000	1000000	452405	0.452405	0.452405
454	1000000	1000000	581457	0.581457	0.581457
455	1000000	1000000	674228	0.674228	0.674228
456	1000000	1000000	660052	0.660052	0.660052
457	1000000	1000000	597681	0.597681	0.597681
458	1000000	1000000	603259	0.603259	0.603259
459	1000000	1000000	516899	0.516899	0.516899
460	1000000	1000000	612661	0.612661	0.612661
461	1000000	1000000	605534	0.605534	0.605534
462	1000000	1000000	641313	0.641313	0.641313
463	1000000	1000000	662860	0.66286	0.66286
464	1000000	1000000	576128	0.576128	0.576128
465	1000000	1000000	623514	0.623514	0.623514
466	1000000	1000000	605669	0.605669	0.605669
467	1000000	1000000	677695	0.677695	0.677695
468	1000000	1000000	687116	0.687116	0.687116
469	1000000	1000000	589306	0.589306	0.589306
470	1000000	1000000	673679	0.673679	0.673679
471	1000000	1000000	654999	0.654999	0.654999
472	1000000	1000000	676149	0.676149	0.676149
473	1000000	1000000	621889	0.621889	0.621889
474	1000000	1000000	585081	0.585081	0.585081
475	1000000	1000000	627211	0.627211	0.627211
476	1000000	1000000	626306	0.626306	0.626306
477	1000000	1000000	656476	0.656476	0.656476
478	1000000	1000000	583420	0.58342	0.58342
479	1000000	1000000	600267	0.600267	0.600267
480	1000000	1000000	613071	0.613071	0.613071
481	1000000	1000000	560603	0.560603	0.560603
482	1000000	1000000	544162	0.544162	0.544162
483	1000000	1000000	603893	0.603893	0.603893
484	1000000	949977	570038	0.570038	0.600054
485	1000000	1000000	643579	0.643579	0.643579
486	1000000	1000000	695840	0.69584	0.69584
487	1000000	1000000	689294	0.689294	0.689294
488	1000000	1000000	664877	0.664877	0.664877
489	1000000	969977	650008	0.650008	0.670127
490	1000000	974977	718374	0.718374	0.736811
491	1000000	1000000	688595	0.688595	0.688595
492	1000000	1000000	621058	0.621058	0.621058
493	1000000	940000	569638	0.569638	0.605998
494	1000000	1000000	617026	0.617026	0.617026
495	1000000	1000000	658349	0.658349	0.658349
496	1000000	1000000	635515	0.635515	0.635515
497	1000000	1000000	612424	0.612424	0.612424
498	1000000	1000000	575889	0.575889	0.575889
499	1000000	1000000	601074	0.601074	0.601074
500	1000000	1000000	674184	0.674184	0.674184
501	1000000	1000000	638626	0.638626	0.638626
502	1000000	1000000	598482	0.598482	0.598482
503	1000000	1000000	652531	0.652531	0.652531
504	1000000	1000000	588414	0.588414	0.588414
505	1000000	1000000	606224	0.606224	0.606224
506	1000000	1000000	682610	0.68261	0.68261
507	1000000	1000000	634703	0.634703	0.634703
508	1000000	1000000	563520	0.56352	0.56352
509	1000000	1000000	609631	0.609631	0.609631
510	1000000	1000000	609974	0.609974	0.609974
511	1000000	1000000	678510	0.67851	0.67851
512	1000000	1000000	539891	0.539891	0.539891
513	1000000	1000000	533955	0.533955	0.533955
514	1000000	1000000	596399	0.596399	0.596399
515	1000000	1000000	580609	0.580609	0.580609
516	1000000	1000000	587696	0.587696	0.587696
517	1000000	1000000	668967	0.668967	0.668967
518	1000000	1000000	657628	0.657628	0.657628
519	1000000	1000000	570062	0.570062	0.570062
520	1000000	1000000	580937	0.580937	0.580937
521	1000000	1000000	607373	0.607373	0.607373
522	1000000	1000000	655303	0.655303	0.655303
523	1000000	1000000	642811	0.642811	0.642811
524	1000000	1000000	650319	0.650319	0.650319
525	1000000	1000000	525457	0.525457	0.525457
526	1000000	1000000	541509	0.541509	0.541509
527	1000000	1000000	578407	0.578407	0.578407
528	1000000	1000000	609381	0.609381	0.609381
529	1000000	1000000	596871	0.596871	0.596871
530	1000000	1000000	620118	0.620118	0.620118
531	1000000	1000000	638103	0.638103	0.638103
532	1000000	1000000	574808	0.574808	0.574808
533	1000000	1000000	591572	0.591572	0.591572
534	1000000	1000000	557344	0.557344	0.557344
535	1000000	1000000	609358	0.609358	0.609358
536	1000000	1000000	628075	0.628075	0.628075
537	1000000	1000000	594476	0.594476	0.594476
538	1000000	1000000	657145	0.657145	0.657145
539	1000000	1000000	589551	0.589551	0.589551
540	1000000	1000000	523763	0.523763	0.523763
541	1000000	1000000	508153	0.508153	0.508153
542	1000000	1000000	525093	0.525093	0.525093
543	1000000	1000000	609273	0.609273	0.609273
544	1000000	1000000	481252	0.481252	0.481252
545	1000000	1000000	665627	0.665627	0.665627
546	1000000	1000000	634727	0.634727	0.634727
547	1000000	1000000	679435	0.679435	0.679435
548	1000000	1000000	700509	0.700509	0.700509
549	1000000	1000000	612754	0.612754	0.612754
550	1000000	1000000	512926	0.512926	0.512926
551	1000000	1000000	579882	0.579882	0.579882
552	1000000	1000000	663722	0.663722	0.663722
553	1000000	999903	663610	0.66361	0.663674
554	1000000	1000000	625376	0.625376	0.625376
555	1000000	1000000	715610	0.71561	0.71561
556	1000000	1000000	643344	0.643344	0.643344
557	1000000	1000000	695173	0.695173	0.695173
558	1000000	1000000	658346	0.658346	0.658346
559	1000000	899977	548507	0.548507	0.609468
560	1000000	1000000	615178	0.615178	0.615178
561	1000000	1000000	616286	0.616286	0.616286
562	1000000	1000000	632421	0.632421	0.632421
563	1000000	1000000	641531	0.641531	0.641531
564	1000000	1000000	705196	0.705196	0.705196
565	1000000	1000000	645465	0.645465	0.645465
566	1000000	1000000	638620	0.63862	0.63862
567	1000000	1000000	635613	0.635613	0.635613
568	1000000	1000000	307621	0.307621	0.307621
569	1000000	1000000	652005	0.652005	0.652005
570	1000000	1000000	666339	0.666339	0.666339
571	1000000	1000000	623167	0.623167	0.623167
572	1000000	1000000	644361	0.644361	0.644361
573	1000000	1000000	567554	0.567554	0.567554
574	1000000	1000000	637470	0.63747	0.63747
575	1000000	1000000	579963	0.579963	0.579963
576	1000000	1000000	581947	0.581947	0.581947
577	1000000	1000000	539650	0.53965	0.53965
578	1000000	1000000	654029	0.654029	0.654029
579	1000000	1000000	585432	0.585432	0.585432
580	1000000	1000000	561630	0.56163	0.56163
581	1000000	1000000	570206	0.570206	0.570206
582	1000000	1000000	601530	0.60153	0.60153
583	1000000	504831	164466	0.164466	0.325784
584	1000000	0	0	0	0
585	1000000	0	0	0	0
586	1000000	495146	247762	0.247762	0.500381
587	1000000	1000000	563138	0.563138	0.563138
588	1000000	1000000	552092	0.552092	0.552092
589	1000000	1000000	549855	0.549855	0.549855
590	1000000	1000000	590402	0.590402	0.590402
591	1000000	1000000	527827	0.527827	0.527827
592	1000000	1000000	636528	0.636528	0.636528
593	1000000	1000000	597322	0.597322	0.597322
594	1000000	1000000	487025	0.487025	0.487025
595	1000000	1000000	600052	0.600052	0.600052
596	1000000	1000000	581897	0.581897	0.581897
597	1000000	1000000	568477	0.568477	0.568477
598	1000000	1000000	623904	0.623904	0.623904
599	1000000	1000000	565696	0.565696	0.565696
600	1000000	1000000	662080	0.66208	0.66208
601	1000000	1000000	621372	0.621372	0.621372
602	1000000	1000000	507130	0.50713	0.50713
603	1000000	1000000	583259	0.583259	0.583259
604	1000000	1000000	587488	0.587488	0.587488
605	1000000	1000000	585375	0.585375	0.585375
606	1000000	1000000	559752	0.559752	0.559752
607	1000000	1000000	677604	0.677604	0.677604
608	1000000	1000000	667905	0.667905	0.667905
609	1000000	1000000	655110	0.65511	0.65511
610	1000000	1000000	676628	0.676628	0.676628
611	1000000	1000000	559413	0.559413	0.559413
612	1000000	1000000	591637	0.591637	0.591637
613	1000000	1000000	516007	0.516007	0.516007
614	1000000	1000000	519881	0.519881	0.519881
615	1000000	1000000	625777	0.625777	0.625777
616	1000000	1000000	675355	0.675355	0.675355
617	1000000	1000000	668608	0.668608	0.668608
618	1000000	1000000	411922	0.411922	0.411922
619	1000000	1000000	690795	0.690795	0.690795
